city_state,id_num,population,crime_rate,rental_rate,walk_score
"Kingston, Oklahoma",21623,1585.0,5.5,1249.9,28.9
"Kinta, Oklahoma",21624,258.0,21.25,1249.9,28.9
"Kiowa, Oklahoma",21625,714.0,21.25,1249.9,28.9
"Knowles, Oklahoma",21626,16.0,21.25,1249.9,28.9
"Konawa, Oklahoma",21627,1094.0,40.6,1249.9,28.9
"Krebs, Oklahoma",21628,1801.0,35.7,1249.9,28.9
"Kremlin, Oklahoma",21629,213.0,21.25,1249.9,28.9
"Lahoma, Oklahoma",21630,577.0,1.6,1249.9,28.9
"Lake Aluma, Oklahoma",21631,53.0,21.25,1249.9,28.9
"Lamar, Oklahoma",21632,69.0,21.25,1249.9,28.9
"Lambert, Oklahoma",21633,10.0,21.25,1249.9,28.9
"Lamont, Oklahoma",21634,283.0,10.0,1249.9,28.9
"Lane, Oklahoma",21635,229.0,21.25,1249.9,28.9
"Langley, Oklahoma",21636,630.0,34.2,1249.9,28.9
"Langston, Oklahoma",21637,1378.0,7.6,1249.9,28.9
"Laverne, Oklahoma",21638,1841.0,21.25,1249.9,28.9
"Lawrence Creek, Oklahoma",21639,151.0,21.25,1249.9,28.9
"Lawton, Oklahoma",21640,95373.0,44.9,1249.9,34.0
"Leach, Oklahoma",21641,321.0,21.25,1249.9,28.9
"Lebanon, Oklahoma",21642,282.0,21.25,1249.9,28.9
"Leedey, Oklahoma",21643,504.0,21.25,1249.9,28.9
"Le Flore, Oklahoma",21644,137.0,21.25,1249.9,28.9
"Lehigh, Oklahoma",21645,202.0,21.25,1249.9,28.9
"Lenapah, Oklahoma",21646,271.0,21.25,1249.9,28.9
"Leon, Oklahoma",21647,94.0,21.25,1249.9,28.9
"Lexington, Oklahoma",21648,2318.0,27.9,1249.9,28.9
"Liberty, Oklahoma",21649,281.0,21.25,1249.9,28.9
"Lima, Oklahoma",21650,58.0,21.25,1249.9,28.9
"Limestone, Oklahoma",21651,764.0,21.25,1249.9,28.9
"Lindsay, Oklahoma",21652,2804.0,35.5,1249.9,28.9
"Loco, Oklahoma",21653,110.0,21.25,1249.9,28.9
"Locust Grove, Oklahoma",21654,1413.0,22.3,1249.9,28.9
"Lone Grove, Oklahoma",21655,5126.0,6.5,1249.9,28.9
"Lone Wolf, Oklahoma",21656,452.0,21.25,1249.9,28.9
"Long, Oklahoma",21657,315.0,21.25,1249.9,28.9
"Longdale, Oklahoma",21658,354.0,21.25,1249.9,28.9
"Longtown, Oklahoma",21659,2846.0,21.25,1249.9,28.9
"Lookeba, Oklahoma",21660,133.0,21.25,1249.9,28.9
"Lost City, Oklahoma",21661,909.0,21.25,1249.9,28.9
"Lotsee, Oklahoma",21662,4.0,21.25,1249.9,28.9
"Loveland, Oklahoma",21663,-9.0,21.25,1249.9,28.9
"Loyal, Oklahoma",21664,113.0,21.25,1249.9,28.9
"Lucien, Oklahoma",21665,96.0,21.25,1249.9,28.9
"Luther, Oklahoma",21666,1251.0,8.5,1249.9,28.9
"Lyons Switch, Oklahoma",21667,324.0,21.25,1249.9,28.9
"McAlester, Oklahoma",21668,18032.0,21.25,1249.9,23.0
"McCord, Oklahoma",21669,1469.0,21.25,1249.9,28.9
"McCurtain, Oklahoma",21670,380.0,21.25,1249.9,28.9
"McLoud, Oklahoma",21671,4946.0,21.25,1249.9,28.9
"Macomb, Oklahoma",21672,27.0,21.25,1249.9,28.9
"Madill, Oklahoma",21673,3960.0,39.4,1249.9,28.9
"Manchester, Oklahoma",21674,78.0,21.25,1249.9,28.9
"Mangum, Oklahoma",21675,2792.0,12.7,1249.9,28.9
"Manitou, Oklahoma",21676,135.0,21.25,1249.9,28.9
"Mannford, Oklahoma",21677,3194.0,11.3,1249.9,28.9
"Mannsville, Oklahoma",21678,960.0,21.25,1249.9,28.9
"Maramec, Oklahoma",21679,103.0,21.25,1249.9,28.9
"Marble City, Oklahoma",21680,164.0,21.25,1249.9,28.9
"Marietta, Oklahoma",21681,1487.0,24.7,1249.9,28.9
"Marland, Oklahoma",21682,318.0,21.25,1249.9,28.9
"Marlow, Oklahoma",21683,4494.0,30.4,1249.9,28.9
"Marshall, Oklahoma",21684,252.0,21.25,1249.9,28.9
"Martha, Oklahoma",21685,124.0,21.25,1249.9,28.9
"Maud, Oklahoma",21686,1074.0,16.0,1249.9,28.9
"May, Oklahoma",21687,80.0,21.25,1249.9,28.9
"Maysville, Oklahoma",21688,1321.0,29.4,1249.9,28.9
"Mazie, Oklahoma",21689,218.0,21.25,1249.9,28.9
"Mead, Oklahoma",21690,84.0,21.25,1249.9,28.9
"Medford, Oklahoma",21691,1094.0,21.25,1249.9,28.9
"Medicine Park, Oklahoma",21692,282.0,13.2,1249.9,28.9
"Meeker, Oklahoma",21693,1275.0,18.9,1249.9,28.9
"Meno, Oklahoma",21694,194.0,21.25,1249.9,28.9
"Meridian, Oklahoma",21695,866.0,21.25,1249.9,28.9
"Miami, Oklahoma",21696,13315.0,37.5,1249.9,28.9
"Midwest City, Oklahoma",21697,58653.0,34.2,1249.9,28.0
"Milburn, Oklahoma",21698,315.0,21.25,1249.9,28.9
"Mill Creek, Oklahoma",21699,326.0,21.25,1249.9,28.9
"Millerton, Oklahoma",21700,278.0,21.25,1249.9,28.9
"Minco, Oklahoma",21701,1488.0,5.5,1249.9,28.9
"Moffett, Oklahoma",21702,103.0,21.25,1249.9,28.9
"Moore, Oklahoma",21703,63793.0,22.8,1249.9,29.0
"Mooreland, Oklahoma",21704,1755.0,7.5,1249.9,28.9
"Morris, Oklahoma",21705,1586.0,8.3,1249.9,28.9
"Morrison, Oklahoma",21706,734.0,21.25,1249.9,28.9
"Mounds, Oklahoma",21707,977.0,15.2,1249.9,28.9
"Mountain Park, Oklahoma",21708,603.0,21.25,1249.9,28.9
"Mountain View, Oklahoma",21709,660.0,5.4,1249.9,28.9
"Mulberry, Oklahoma",21710,165.0,21.25,1249.9,28.9
"Muldrow, Oklahoma",21711,3200.0,38.4,1249.9,28.9
"Mulhall, Oklahoma",21712,318.0,21.25,1249.9,28.9
"Murphy, Oklahoma",21713,124.0,21.25,1249.9,28.9
"Muskogee, Oklahoma",21714,37553.0,50.8,1249.9,31.0
"Mustang, Oklahoma",21715,22365.0,12.0,1249.9,19.0
"Mutual, Oklahoma",21716,140.0,21.25,1249.9,28.9
"Narcissa, Oklahoma",21717,158.0,21.25,1249.9,28.9
"Nardin, Oklahoma",21718,-42.0,21.25,1249.9,28.9
"Nash, Oklahoma",21719,235.0,0.0,1249.9,28.9
"Nescatunga, Oklahoma",21720,87.0,21.25,1249.9,28.9
"New Alluwe, Oklahoma",21721,17.0,21.25,1249.9,28.9
"Newcastle, Oklahoma",21722,10567.0,24.2,1249.9,28.9
"New Cordell, Oklahoma",21723,2838.0,21.25,1249.9,28.9
"New Eucha, Oklahoma",21724,696.0,21.25,1249.9,28.9
"Newkirk, Oklahoma",21725,2320.0,23.6,1249.9,28.9
"New Woodville, Oklahoma",21726,226.0,21.25,1249.9,28.9
"Nichols Hills, Oklahoma",21727,3945.0,21.5,1249.9,28.9
"Nicoma Park, Oklahoma",21728,2490.0,24.5,1249.9,28.9
"Nicut, Oklahoma",21729,266.0,21.25,1249.9,28.9
"Ninnekah, Oklahoma",21730,1113.0,6.8,1249.9,28.9
"Noble, Oklahoma",21731,6932.0,20.5,1249.9,28.9
"Norge, Oklahoma",21732,97.0,21.25,1249.9,28.9
"Norman, Oklahoma",21733,126471.0,30.5,1249.9,31.0
"North Enid, Oklahoma",21734,966.0,12.9,1249.9,28.9
"North Miami, Oklahoma",21735,327.0,21.25,1249.9,28.9
"Notchietown, Oklahoma",21736,158.0,21.25,1249.9,28.9
"Nowata, Oklahoma",21737,3614.0,23.9,1249.9,28.9
"Oak Grove, Oklahoma",21738,7.0,21.25,1249.9,28.9
"Oakhurst, Oklahoma",21739,2337.0,21.25,1249.9,28.9
"Oakland, Oklahoma",21740,1131.0,21.25,1249.9,28.9
"Oaks, Oklahoma",21741,227.0,21.25,1249.9,28.9
"Oakwood, Oklahoma",21742,29.0,21.25,1249.9,28.9
"Ochelata, Oklahoma",21743,519.0,21.25,1249.9,28.9
"Oilton, Oklahoma",21744,853.0,6.9,1249.9,28.9
"Okarche, Oklahoma",21745,1503.0,6.0,1249.9,28.9
"Okay, Oklahoma",21746,434.0,21.25,1249.9,28.9
"Okeene, Oklahoma",21747,1089.0,21.25,1249.9,28.9
"Okemah, Oklahoma",21748,3223.0,43.9,1249.9,28.9
"Oklahoma City, Oklahoma",21749,664498.0,48.9,1253.1,34.0
"Okmulgee, Oklahoma",21750,11935.0,51.2,1249.9,28.9
"Oktaha, Oklahoma",21751,352.0,21.25,1249.9,28.9
"Old Eucha, Oklahoma",21752,13.0,21.25,1249.9,28.9
"Old Green, Oklahoma",21753,748.0,21.25,1249.9,28.9
"Olustee, Oklahoma",21754,805.0,10.6,1249.9,28.9
"Oologah, Oklahoma",21755,1287.0,0.0,1249.9,28.9
"Optima, Oklahoma",21756,485.0,21.25,1249.9,28.9
"Orlando, Oklahoma",21757,84.0,21.25,1249.9,28.9
"Osage, Oklahoma",21758,130.0,21.25,1249.9,28.9
"Owasso, Oklahoma",21759,38735.0,24.7,1249.9,28.0
"Paden, Oklahoma",21760,470.0,21.25,1249.9,28.9
"Panama, Oklahoma",21761,1136.0,21.25,1249.9,28.9
"Paoli, Oklahoma",21762,706.0,1.6,1249.9,28.9
"Paradise Hill, Oklahoma",21763,88.0,21.25,1249.9,28.9
"Park Hill, Oklahoma",21764,4297.0,21.25,1249.9,28.9
"Pauls Valley, Oklahoma",21765,6092.0,51.8,1249.9,28.9
"Pawhuska, Oklahoma",21766,3450.0,24.2,1249.9,28.9
"Pawnee, Oklahoma",21767,1987.0,30.5,1249.9,28.9
"Peavine, Oklahoma",21768,379.0,21.25,1249.9,28.9
"Peggs, Oklahoma",21769,959.0,21.25,1249.9,28.9
"Pensacola, Oklahoma",21770,135.0,21.25,1249.9,28.9
"Peoria, Oklahoma",21771,103.0,21.25,1249.9,28.9
"Perkins, Oklahoma",21772,2898.0,31.7,1249.9,28.9
"Perry, Oklahoma",21773,4933.0,18.7,1249.9,28.9
"Pettit, Oklahoma",21774,882.0,21.25,1249.9,28.9
"Phillips, Oklahoma",21775,104.0,21.25,1249.9,28.9
"Picher, Oklahoma",21776,-976.0,21.25,1249.9,28.9
"Piedmont, Oklahoma",21777,8180.0,3.0,1249.9,28.9
"Piney, Oklahoma",21778,13.0,21.25,1249.9,28.9
"Pinhook Corner, Oklahoma",21779,102.0,21.25,1249.9,28.9
"Pink, Oklahoma",21780,2210.0,21.25,1249.9,28.9
"Pin Oak Acres, Oklahoma",21781,542.0,21.25,1249.9,28.9
"Pittsburg, Oklahoma",21782,193.0,21.25,1249.9,28.9
"Pocasset, Oklahoma",21783,172.0,21.25,1249.9,28.9
"Pocola, Oklahoma",21784,4066.0,4.7,1249.9,28.9
"Ponca City, Oklahoma",21785,24025.0,46.5,1249.9,33.0
"Pond Creek, Oklahoma",21786,1119.0,3.6,1249.9,28.9
"Porter, Oklahoma",21787,725.0,21.25,1249.9,28.9
"Porum, Oklahoma",21788,763.0,2.8,1249.9,28.9
"Poteau, Oklahoma",21789,8922.0,50.3,1249.9,28.9
"Prague, Oklahoma",21790,1819.0,23.2,1249.9,28.9
"Proctor, Oklahoma",21791,278.0,21.25,1249.9,28.9
"Prue, Oklahoma",21792,414.0,21.25,1249.9,28.9
"Pryor Creek, Oklahoma",21793,9391.0,29.4,1249.9,28.9
"Pump Back, Oklahoma",21794,151.0,21.25,1249.9,28.9
"Purcell, Oklahoma",21795,6641.0,44.2,1249.9,28.9
"Putnam, Oklahoma",21796,28.0,21.25,1249.9,28.9
"Quapaw, Oklahoma",21797,781.0,21.25,1249.9,28.9
"Quinton, Oklahoma",21798,882.0,20.3,1249.9,28.9
"Ralston, Oklahoma",21799,357.0,21.25,1249.9,28.9
"Ramona, Oklahoma",21800,549.0,23.6,1249.9,28.9
"Randlett, Oklahoma",21801,313.0,21.25,1249.9,28.9
"Ratliff City, Oklahoma",21802,122.0,21.25,1249.9,28.9
"Rattan, Oklahoma",21803,334.0,21.25,1249.9,28.9
"Ravia, Oklahoma",21804,484.0,21.25,1249.9,28.9
"Redbird, Oklahoma",21805,81.0,21.25,1249.9,28.9
"Redbird Smith, Oklahoma",21806,536.0,21.25,1249.9,28.9
"Red Oak, Oklahoma",21807,617.0,21.25,1249.9,28.9
"Red Rock, Oklahoma",21808,420.0,21.25,1249.9,28.9
"Remy, Oklahoma",21809,621.0,21.25,1249.9,28.9
"Renfrow, Oklahoma",21810,10.0,21.25,1249.9,28.9
"Rentiesville, Oklahoma",21811,163.0,21.25,1249.9,28.9
"Reydon, Oklahoma",21812,113.0,21.25,1249.9,28.9
"Ringling, Oklahoma",21813,978.0,24.6,1249.9,28.9
"Ringwood, Oklahoma",21814,726.0,21.25,1249.9,28.9
"Ripley, Oklahoma",21815,178.0,21.25,1249.9,28.9
"River Bottom, Oklahoma",21816,210.0,21.25,1249.9,28.9
"Rock Island, Oklahoma",21817,886.0,21.25,1249.9,28.9
"Rocky, Oklahoma",21818,146.0,21.25,1249.9,28.9
"Rocky Ford, Oklahoma",21819,23.0,21.25,1249.9,28.9
"Rocky Mountain, Oklahoma",21820,470.0,21.25,1249.9,28.9
"Roff, Oklahoma",21821,699.0,21.25,1249.9,28.9
"Roland, Oklahoma",21822,3806.0,23.2,1249.9,28.9
"Roosevelt, Oklahoma",21823,350.0,21.25,1249.9,28.9
"Rose, Oklahoma",21824,290.0,21.25,1249.9,28.9
"Rosedale, Oklahoma",21825,29.0,21.25,1249.9,28.9
"Rosston, Oklahoma",21826,47.0,21.25,1249.9,28.9
"Rush Springs, Oklahoma",21827,1132.0,29.5,1249.9,28.9
"Ryan, Oklahoma",21828,770.0,21.25,1249.9,28.9
"St. Louis, Oklahoma",21829,69.0,21.25,1249.9,28.9
"Salem, Oklahoma",21830,140.0,21.25,1249.9,28.9
"Salina, Oklahoma",21831,1149.0,20.9,1249.9,28.9
"Sallisaw, Oklahoma",21832,8497.0,32.5,1249.9,28.9
"Sams Corner, Oklahoma",21833,153.0,21.25,1249.9,28.9
"Sand Hill, Oklahoma",21834,362.0,21.25,1249.9,28.9
"Sand Springs, Oklahoma",21835,20196.0,35.0,1249.9,18.0
"Sapulpa, Oklahoma",21836,20786.0,27.3,1249.9,24.0
"Sasakwa, Oklahoma",21837,98.0,21.25,1249.9,28.9
"Savanna, Oklahoma",21838,679.0,55.1,1249.9,28.9
"Sawyer, Oklahoma",21839,281.0,3.2,1249.9,28.9
"Sayre, Oklahoma",21840,4656.0,14.4,1249.9,28.9
"Schulter, Oklahoma",21841,334.0,21.25,1249.9,28.9
"Scraper, Oklahoma",21842,182.0,21.25,1249.9,28.9
"Seiling, Oklahoma",21843,935.0,4.6,1249.9,28.9
"Seminole, Oklahoma",21844,7335.0,20.2,1249.9,28.9
"Sentinel, Oklahoma",21845,850.0,21.25,1249.9,28.9
"Sequoyah, Oklahoma",21846,987.0,21.25,1249.9,28.9
"Shady Grove (Cherokee County), Oklahoma",21847,418.0,21.25,1249.9,28.9
"Shady Grove (McIntosh County), Oklahoma",21848,265.0,21.25,1249.9,28.9
"Shady Grove, Oklahoma",21849,2.0,21.25,1249.9,28.9
"Shady Point, Oklahoma",21850,1007.0,2.0,1249.9,28.9
"Shamrock, Oklahoma",21851,-6.0,21.25,1249.9,28.9
"Sharon, Oklahoma",21852,81.0,21.25,1249.9,28.9
"Shattuck, Oklahoma",21853,1297.0,4.7,1249.9,28.9
"Shawnee, Oklahoma",21854,31743.0,64.9,1249.9,34.0
"Shidler, Oklahoma",21855,346.0,21.25,1249.9,28.9
"Short, Oklahoma",21856,427.0,21.25,1249.9,28.9
"Silo, Oklahoma",21857,468.0,21.25,1249.9,28.9
"Simms, Oklahoma",21858,306.0,21.25,1249.9,28.9
"Skedee, Oklahoma",21859,13.0,21.25,1249.9,28.9
"Skiatook, Oklahoma",21860,8184.0,29.8,1249.9,28.9
"Slaughterville, Oklahoma",21861,4362.0,21.25,1249.9,28.9
"Slick, Oklahoma",21862,128.0,21.25,1249.9,28.9
"Smith Village, Oklahoma",21863,109.0,21.25,1249.9,28.9
"Smithville, Oklahoma",21864,36.0,21.25,1249.9,28.9
"Snake Creek, Oklahoma",21865,119.0,21.25,1249.9,28.9
"Snyder, Oklahoma",21866,1395.0,15.4,1249.9,28.9
"Soper, Oklahoma",21867,158.0,21.25,1249.9,28.9
"Sour John, Oklahoma",21868,98.0,21.25,1249.9,28.9
"South Coffeyville, Oklahoma",21869,845.0,20.1,1249.9,28.9
"Sparks, Oklahoma",21870,168.0,11.7,1249.9,28.9
"Spaulding, Oklahoma",21871,120.0,21.25,1249.9,28.9
"Spavinaw, Oklahoma",21872,275.0,21.25,1249.9,28.9
"Spencer, Oklahoma",21873,4076.0,22.4,1249.9,28.9
"Sperry, Oklahoma",21874,1213.0,38.8,1249.9,28.9
"Spiro, Oklahoma",21875,2733.0,7.9,1249.9,28.9
"Sportsmen Acres, Oklahoma",21876,379.0,0.0,1249.9,28.9
"Springer, Oklahoma",21877,702.0,21.25,1249.9,28.9
"Steely Hollow, Oklahoma",21878,215.0,21.25,1249.9,28.9
"Sterling, Oklahoma",21879,641.0,21.25,1249.9,28.9
"Stidham, Oklahoma",21880,22.0,21.25,1249.9,28.9
"Stigler, Oklahoma",21881,2706.0,29.5,1249.9,28.9
"Stillwater, Oklahoma",21882,51193.0,22.3,1249.9,36.0
"Stilwell, Oklahoma",21883,4085.0,57.1,1249.9,28.9
"Stonewall, Oklahoma",21884,438.0,21.0,1249.9,28.9
"Stoney Point, Oklahoma",21885,260.0,21.25,1249.9,28.9
"Strang, Oklahoma",21886,93.0,21.25,1249.9,28.9
"Stratford, Oklahoma",21887,1495.0,14.3,1249.9,28.9
"Stringtown, Oklahoma",21888,420.0,7.5,1249.9,28.9
"Strong City, Oklahoma",21889,42.0,21.25,1249.9,28.9
"Stroud, Oklahoma",21890,2719.0,32.0,1249.9,28.9
"Stuart, Oklahoma",21891,155.0,21.25,1249.9,28.9
"Sugden, Oklahoma",21892,34.0,21.25,1249.9,28.9
"Sulphur, Oklahoma",21893,5101.0,31.0,1249.9,28.9
"Summit, Oklahoma",21894,120.0,21.25,1249.9,28.9
"Sweetwater, Oklahoma",21895,87.0,21.25,1249.9,28.9
"Swink, Oklahoma",21896,72.0,21.25,1249.9,28.9
"Sycamore, Oklahoma",21897,205.0,21.25,1249.9,28.9
"Taft, Oklahoma",21898,101.0,21.25,1249.9,28.9
"Tagg Flats, Oklahoma",21899,84.0,21.25,1249.9,28.9
"Tahlequah, Oklahoma",21900,16987.0,42.0,1249.9,28.9
"Talala, Oklahoma",21901,345.0,3.6,1249.9,28.9
"Talihina, Oklahoma",21902,903.0,12.1,1249.9,28.9
"Taloga, Oklahoma",21903,313.0,21.25,1249.9,28.9
"Tamaha, Oklahoma",21904,154.0,21.25,1249.9,28.9
"Tatums, Oklahoma",21905,146.0,21.25,1249.9,28.9
"Tecumseh, Oklahoma",21906,6712.0,30.2,1249.9,28.9
"Temple, Oklahoma",21907,865.0,21.25,1249.9,28.9
"Tenkiller, Oklahoma",21908,614.0,21.25,1249.9,28.9
"Teresita, Oklahoma",21909,166.0,21.25,1249.9,28.9
"Terlton, Oklahoma",21910,101.0,21.25,1249.9,28.9
"Terral, Oklahoma",21911,401.0,21.25,1249.9,28.9
"Texanna, Oklahoma",21912,2480.0,21.25,1249.9,28.9
"Texhoma, Oklahoma",21913,768.0,4.3,1249.9,28.9
"Texola, Oklahoma",21914,41.0,21.25,1249.9,28.9
"Thackerville, Oklahoma",21915,391.0,8.3,1249.9,28.9
"The Village, Oklahoma",21916,9514.0,29.1,1249.9,28.9
"Thomas, Oklahoma",21917,1163.0,0.8,1249.9,28.9
"Tiawah, Oklahoma",21918,183.0,21.25,1249.9,28.9
"Tipton, Oklahoma",21919,813.0,14.2,1249.9,28.9
"Tishomingo, Oklahoma",21920,3100.0,10.7,1249.9,28.9
"Titanic, Oklahoma",21921,345.0,21.25,1249.9,28.9
"Tonkawa, Oklahoma",21922,3038.0,16.4,1249.9,28.9
"Tribbey, Oklahoma",21923,371.0,21.25,1249.9,28.9
"Tryon, Oklahoma",21924,619.0,8.0,1249.9,28.9
"Tullahassee, Oklahoma",21925,160.0,21.25,1249.9,28.9
"Tulsa, Oklahoma",21926,407304.0,65.0,1246.7,39.0
"Tupelo, Oklahoma",21927,342.0,22.5,1249.9,28.9
"Turley, Oklahoma",21928,2339.0,21.25,1249.9,28.9
"Turpin, Oklahoma",21929,409.0,21.25,1249.9,28.9
"Tushka, Oklahoma",21930,391.0,23.0,1249.9,28.9
"Tuskahoma, Oklahoma",21931,91.0,21.25,1249.9,28.9
"Tuttle, Oklahoma",21932,7452.0,26.0,1249.9,28.9
"Twin Oaks, Oklahoma",21933,55.0,21.25,1249.9,28.9
"Tyrone, Oklahoma",21934,794.0,10.3,1249.9,28.9
"Union City, Oklahoma",21935,1276.0,14.1,1249.9,28.9
"Valley Brook, Oklahoma",21936,922.0,40.1,1249.9,28.9
"Valley Park, Oklahoma",21937,121.0,21.25,1249.9,28.9
"Valliant, Oklahoma",21938,654.0,13.6,1249.9,28.9
"Velma, Oklahoma",21939,527.0,0.0,1249.9,28.9
"Vera, Oklahoma",21940,139.0,21.25,1249.9,28.9
"Verden, Oklahoma",21941,697.0,34.3,1249.9,28.9
"Verdigris, Oklahoma",21942,4585.0,11.1,1249.9,28.9
"Vian, Oklahoma",21943,1044.0,27.9,1249.9,28.9
"Vici, Oklahoma",21944,797.0,0.0,1249.9,28.9
"Vinita, Oklahoma",21945,5356.0,17.2,1249.9,28.9
"Wagoner, Oklahoma",21946,9004.0,23.7,1249.9,28.9
"Wainwright, Oklahoma",21947,155.0,21.25,1249.9,28.9
"Wakita, Oklahoma",21948,266.0,18.1,1249.9,28.9
"Walters, Oklahoma",21949,2767.0,22.9,1249.9,28.9
"Wanette, Oklahoma",21950,331.0,21.25,1249.9,28.9
"Wann, Oklahoma",21951,116.0,21.25,1249.9,28.9
"Wapanucka, Oklahoma",21952,365.0,21.25,1249.9,28.9
"Warner, Oklahoma",21953,1705.0,10.6,1249.9,28.9
"Warr Acres, Oklahoma",21954,10463.0,41.4,1249.9,28.9
"Warwick, Oklahoma",21955,116.0,21.25,1249.9,28.9
"Washington, Oklahoma",21956,761.0,3.0,1249.9,28.9
"Watonga, Oklahoma",21957,2380.0,14.0,1249.9,28.9
"Watts, Oklahoma",21958,330.0,9.7,1249.9,28.9
"Wauhillau, Oklahoma",21959,465.0,21.25,1249.9,28.9
"Waukomis, Oklahoma",21960,1530.0,9.9,1249.9,28.9
"Waurika, Oklahoma",21961,2138.0,4.1,1249.9,28.9
"Wayne, Oklahoma",21962,661.0,21.25,1249.9,28.9
"Waynoka, Oklahoma",21963,1160.0,16.1,1249.9,28.9
"Weatherford, Oklahoma",21964,12554.0,23.0,1249.9,28.9
"Webb City, Oklahoma",21965,68.0,21.25,1249.9,28.9
"Webbers Falls, Oklahoma",21966,590.0,21.25,1249.9,28.9
"Welch, Oklahoma",21967,766.0,21.25,1249.9,28.9
"Weleetka, Oklahoma",21968,938.0,33.0,1249.9,28.9
"Welling, Oklahoma",21969,686.0,21.25,1249.9,28.9
"Wellston, Oklahoma",21970,814.0,21.25,1249.9,28.9
"West Peavine, Oklahoma",21971,290.0,21.25,1249.9,28.9
"Westport, Oklahoma",21972,462.0,21.25,1249.9,28.9
"West Siloam Springs, Oklahoma",21973,981.0,88.8,1249.9,28.9
"Westville, Oklahoma",21974,1593.0,45.6,1249.9,28.9
"Wetumka, Oklahoma",21975,1421.0,17.6,1249.9,28.9
"Wewoka, Oklahoma",21976,3345.0,31.2,1249.9,28.9
"Whitefield, Oklahoma",21977,591.0,21.25,1249.9,28.9
"White Oak, Oklahoma",21978,271.0,21.25,1249.9,28.9
"Whitesboro, Oklahoma",21979,173.0,21.25,1249.9,28.9
"White Water, Oklahoma",21980,52.0,21.25,1249.9,28.9
"Wickliffe, Oklahoma",21981,-19.0,21.25,1249.9,28.9
"Wilburton, Oklahoma",21982,2585.0,34.0,1249.9,28.9
"Willow, Oklahoma",21983,128.0,21.25,1249.9,28.9
"Wilson, Oklahoma",21984,1341.0,17.6,1249.9,28.9
"Winchester, Oklahoma",21985,545.0,21.25,1249.9,28.9
"Wister, Oklahoma",21986,1050.0,22.7,1249.9,28.9
"Woodall, Oklahoma",21987,746.0,21.25,1249.9,28.9
"Woodlawn Park, Oklahoma",21988,177.0,21.25,1249.9,28.9
"Woodward, Oklahoma",21989,12843.0,29.5,1249.9,28.9
"Wright City, Oklahoma",21990,644.0,14.9,1249.9,28.9
"Wyandotte, Oklahoma",21991,359.0,36.5,1249.9,28.9
"Wynnewood, Oklahoma",21992,1836.0,9.5,1249.9,28.9
"Wynona, Oklahoma",21993,366.0,0.0,1249.9,28.9
"Yale, Oklahoma",21994,1072.0,32.5,1249.9,28.9
"Yeager, Oklahoma",21995,87.0,21.25,1249.9,28.9
"Yukon, Oklahoma",21996,27898.0,20.8,1249.9,35.0
"Zeb, Oklahoma",21997,634.0,21.25,1249.9,28.9
"Zena, Oklahoma",21998,177.0,21.25,1249.9,28.9
"Zion, Oklahoma",21999,37.0,21.25,1249.9,28.9
"Carlton Landing, Oklahoma",29502,17.0,21.25,1249.9,28.9
"Panola, Oklahoma",29543,-15.0,21.25,1249.9,28.9
"Platter, Oklahoma",29544,271.0,21.25,1249.9,28.9
"Wardville, Oklahoma",29545,14.0,21.25,1249.9,28.9
"Blanco, Oklahoma",29552,89.0,21.25,1249.9,28.9
"Burneyville, Oklahoma",29553,772.0,21.25,1249.9,28.9
"Clarita, Oklahoma",29554,72.0,21.25,1249.9,28.9
"Coleman, Oklahoma",29555,231.0,21.25,1249.9,28.9
"Connerville, Oklahoma",29556,212.0,21.25,1249.9,28.9
"Gowen, Oklahoma",29559,429.0,21.25,1249.9,28.9
"Latta, Oklahoma",29560,1263.0,21.25,1249.9,28.9
"Lequire, Oklahoma",29561,207.0,21.25,1249.9,28.9
"Monroe, Oklahoma",29562,200.0,21.25,1249.9,28.9
"Adair Village, Oregon",22000,1111.0,28.67,1806.6,40.49
"Adams, Oregon",22001,464.0,28.67,1806.6,40.49
"Adrian, Oregon",22002,288.0,28.67,1806.6,40.49
"Albany, Oregon",22003,54360.0,28.67,1806.6,34.0
"Aloha, Oregon",22004,58085.0,28.67,1806.6,40.0
"Alpine, Oregon",22005,122.0,28.67,1806.6,40.49
"Alsea, Oregon",22006,291.0,28.67,1806.6,40.49
"Altamont, Oregon",22007,18615.0,28.67,1806.6,29.0
"Amity, Oregon",22008,1737.0,28.67,1806.6,40.49
"Annex, Oregon",22009,274.0,28.67,1806.6,40.49
"Antelope, Oregon",22010,81.0,28.67,1806.6,40.49
"Arlington, Oregon",22011,564.0,28.67,1806.6,40.49
"Ashland, Oregon",22012,21288.0,34.7,1806.6,53.0
"Astoria, Oregon",22013,9788.0,28.67,1806.6,40.49
"Athena, Oregon",22014,1309.0,28.67,1806.6,40.49
"Aumsville, Oregon",22015,4253.0,14.1,1806.6,40.49
"Aurora, Oregon",22016,1406.0,28.67,1806.6,40.49
"Baker City, Oregon",22017,9727.0,35.1,1806.6,40.49
"Bandon, Oregon",22018,3086.0,28.67,1806.6,40.49
"Banks, Oregon",22019,1640.0,11.8,1806.6,40.49
"Barlow, Oregon",22020,113.0,28.67,1806.6,40.49
"Barview, Oregon",22021,2039.0,28.67,1806.6,40.49
"Bay City, Oregon",22022,1741.0,28.67,1806.6,40.49
"Bayside Gardens, Oregon",22023,777.0,28.67,1806.6,40.49
