YEAR,City_State,POPULATION
2021,"Broad Top City, Pennsylvania",529.0
2021,"Brockway, Pennsylvania",1908.0
2021,"Brodheadsville, Pennsylvania",1454.0
2021,"Brookhaven, Pennsylvania",8075.0
2021,"Brookville, Pennsylvania",3787.0
2021,"Broomall, Pennsylvania",10996.0
2021,"Brownstown, Pennsylvania",1687.0
2021,"Brownsville, Pennsylvania",2142.0
2021,"Browntown, Pennsylvania",1317.0
2021,"Bruin, Pennsylvania",430.0
2021,"Bryn Athyn, Pennsylvania",1375.0
2021,"Bryn Mawr, Pennsylvania",3641.0
2021,"Buckhorn, Pennsylvania",415.0
2021,"Buck Run, Pennsylvania",289.0
2021,"Buffington, Pennsylvania",217.0
2021,"Bulger, Pennsylvania",229.0
2021,"Burgettstown, Pennsylvania",1318.0
2021,"Burlington, Pennsylvania",225.0
2021,"Burnham, Pennsylvania",1888.0
2021,"Burnside, Pennsylvania",195.0
2021,"Butler, Pennsylvania",12874.0
2021,"Byrnedale, Pennsylvania",618.0
2021,"Cairnbrook, Pennsylvania",627.0
2021,"California, Pennsylvania",6375.0
2021,"Callensburg, Pennsylvania",122.0
2021,"Callery, Pennsylvania",471.0
2021,"Callimont, Pennsylvania",57.0
2021,"Caln, Pennsylvania",1382.0
2021,"Calumet, Pennsylvania",1738.0
2021,"Cambridge Springs, Pennsylvania",2605.0
2021,"Campbelltown, Pennsylvania",4880.0
2021,"Camp Hill, Pennsylvania",7942.0
2021,"Canadohta Lake, Pennsylvania",453.0
2021,"Canonsburg, Pennsylvania",8863.0
2021,"Canton, Pennsylvania",1700.0
2021,"Carbondale, Pennsylvania",8397.0
2021,"Carlisle, Pennsylvania",19340.0
2021,"Carmichaels, Pennsylvania",434.0
2021,"Carnegie, Pennsylvania",7886.0
2021,"Carnot-Moon, Pennsylvania",12838.0
2021,"Carrolltown, Pennsylvania",847.0
2021,"Carroll Valley, Pennsylvania",3946.0
2021,"Cashtown, Pennsylvania",-95.0
2021,"Cassandra, Pennsylvania",209.0
2021,"Casselman, Pennsylvania",74.0
2021,"Cassville, Pennsylvania",106.0
2021,"Castanea, Pennsylvania",1213.0
2021,"Castle Shannon, Pennsylvania",8216.0
2021,"Catasauqua, Pennsylvania",6580.0
2021,"Catawissa, Pennsylvania",1449.0
2021,"Cecil-Bishop, Pennsylvania",2160.0
2021,"Cedar Crest, Pennsylvania",324.0
2021,"Cementon, Pennsylvania",1626.0
2021,"Centerport, Pennsylvania",130.0
2021,"Centerville (Crawford County), Pennsylvania",151.0
2021,"Centerville (Washington County), Pennsylvania",3147.0
2021,"Central City, Pennsylvania",945.0
2021,"Centralia, Pennsylvania",9.0
2021,"Centre Hall, Pennsylvania",1314.0
2021,"Cetronia, Pennsylvania",2620.0
2021,"Chalfant, Pennsylvania",670.0
2021,"Chalfont, Pennsylvania",4157.0
2021,"Chalkhill, Pennsylvania",164.0
2021,"Chambersburg, Pennsylvania",21037.0
2021,"Chapman, Pennsylvania",158.0
2021,"Charleroi, Pennsylvania",3877.0
2021,"Chase, Pennsylvania",708.0
2021,"Cherry Tree, Pennsylvania",355.0
2021,"Cherry Valley, Pennsylvania",62.0
2021,"Cherryville, Pennsylvania",1817.0
2021,"Chester, Pennsylvania",33839.0
2021,"Chesterbrook, Pennsylvania",4795.0
2021,"Chester Heights, Pennsylvania",2668.0
2021,"Chester Hill, Pennsylvania",747.0
2021,"Chest Springs, Pennsylvania",187.0
2021,"Cheswick, Pennsylvania",1773.0
2021,"Chevy Chase Heights, Pennsylvania",1779.0
2021,"Chewton, Pennsylvania",334.0
2021,"Cheyney University, Pennsylvania",297.0
2021,"Chicora, Pennsylvania",894.0
2021,"Chinchilla, Pennsylvania",2320.0
2021,"Christiana, Pennsylvania",829.0
2021,"Church Hill, Pennsylvania",1437.0
2021,"Churchill, Pennsylvania",2930.0
2021,"Churchtown, Pennsylvania",490.0
2021,"Churchville, Pennsylvania",3978.0
2021,"Clairton, Pennsylvania",6514.0
2021,"Clarence, Pennsylvania",612.0
2021,"Clarendon, Pennsylvania",323.0
2021,"Clarion, Pennsylvania",5351.0
2021,"Clark, Pennsylvania",571.0
2021,"Clarks Green, Pennsylvania",1395.0
2021,"Clarks Summit, Pennsylvania",4878.0
2021,"Clarksville, Pennsylvania",125.0
2021,"Clay, Pennsylvania",2556.0
2021,"Claysburg, Pennsylvania",1437.0
2021,"Claysville, Pennsylvania",1054.0
2021,"Clearfield, Pennsylvania",5852.0
2021,"Cleona, Pennsylvania",2024.0
2021,"Clifton Heights, Pennsylvania",6697.0
2021,"Clinton, Pennsylvania",592.0
2021,"Clintonville, Pennsylvania",456.0
2021,"Clymer, Pennsylvania",1165.0
2021,"Coal Center, Pennsylvania",9.0
2021,"Coaldale (Bedford County), Pennsylvania",132.0
2021,"Coaldale (Schuylkill County), Pennsylvania",2059.0
2021,"Coalmont, Pennsylvania",110.0
2021,"Coalport, Pennsylvania",348.0
2021,"Coatesville, Pennsylvania",13285.0
2021,"Coburn, Pennsylvania",160.0
2021,"Cochranton, Pennsylvania",1300.0
2021,"Cochranville, Pennsylvania",633.0
2021,"Cokeburg, Pennsylvania",465.0
2021,"Collegeville, Pennsylvania",5241.0
2021,"Collingdale, Pennsylvania",8802.0
2021,"Collinsburg, Pennsylvania",1122.0
2021,"Colonial Park, Pennsylvania",13003.0
2021,"Colony Park, Pennsylvania",1500.0
2021,"Columbia, Pennsylvania",10389.0
2021,"Columbus, Pennsylvania",805.0
2021,"Colver, Pennsylvania",793.0
2021,"Colwyn, Pennsylvania",2567.0
2021,"Commodore, Pennsylvania",516.0
2021,"Conashaugh Lakes, Pennsylvania",1729.0
2021,"Conestoga, Pennsylvania",1047.0
2021,"Confluence, Pennsylvania",568.0
2021,"Conneaut Lake, Pennsylvania",732.0
2021,"Conneaut Lakeshore, Pennsylvania",2490.0
2021,"Conneautville, Pennsylvania",715.0
2021,"Connellsville, Pennsylvania",7266.0
2021,"Connoquenessing, Pennsylvania",555.0
2021,"Conshohocken, Pennsylvania",8077.0
2021,"Conway, Pennsylvania",2166.0
2021,"Conyngham, Pennsylvania",2085.0
2021,"Coopersburg, Pennsylvania",2421.0
2021,"Cooperstown, Pennsylvania",378.0
2021,"Coplay, Pennsylvania",3212.0
2021,"Coral, Pennsylvania",433.0
2021,"Coraopolis, Pennsylvania",5506.0
2021,"Cornwall, Pennsylvania",4371.0
2021,"Cornwells Heights, Pennsylvania",1130.0
2021,"Corry, Pennsylvania",6311.0
2021,"Corsica, Pennsylvania",337.0
2021,"Coudersport, Pennsylvania",2718.0
2021,"Courtdale, Pennsylvania",583.0
2021,"Crabtree, Pennsylvania",69.0
2021,"Crafton, Pennsylvania",5792.0
2021,"Cranesville, Pennsylvania",543.0
2021,"Creekside, Pennsylvania",292.0
2021,"Crenshaw, Pennsylvania",324.0
2021,"Cresson, Pennsylvania",1628.0
2021,"Cressona, Pennsylvania",1622.0
2021,"Cross Creek, Pennsylvania",169.0
2021,"Cross Roads, Pennsylvania",419.0
2021,"Crown, Pennsylvania",254.0
2021,"Croydon, Pennsylvania",9700.0
2021,"Crucible, Pennsylvania",567.0
2021,"Cumbola, Pennsylvania",396.0
2021,"Curtisville, Pennsylvania",1082.0
2021,"Curwensville, Pennsylvania",2372.0
2021,"Daisytown, Pennsylvania",403.0
2021,"Dale, Pennsylvania",953.0
2021,"Dallas, Pennsylvania",2797.0
2021,"Dallastown, Pennsylvania",3736.0
2021,"Dalmatia, Pennsylvania",313.0
2021,"Dalton, Pennsylvania",1303.0
2021,"Danville, Pennsylvania",4619.0
2021,"Darby, Pennsylvania",10736.0
2021,"Darlington, Pennsylvania",234.0
2021,"Dauberville, Pennsylvania",726.0
2021,"Dauphin, Pennsylvania",925.0
2021,"Davidsville, Pennsylvania",573.0
2021,"Dawson, Pennsylvania",569.0
2021,"Dayton, Pennsylvania",471.0
2021,"Deemston, Pennsylvania",719.0
2021,"Deer Lake, Pennsylvania",583.0
2021,"Defiance, Pennsylvania",386.0
2021,"Delano, Pennsylvania",285.0
2021,"Delaware Water Gap, Pennsylvania",565.0
2021,"Delmont, Pennsylvania",2578.0
2021,"Delta, Pennsylvania",625.0
2021,"Denver, Pennsylvania",3898.0
2021,"Derry, Pennsylvania",2501.0
2021,"DeSales University, Pennsylvania",720.0
2021,"Devon, Pennsylvania",2042.0
2021,"Dewart, Pennsylvania",1285.0
2021,"Dickson City, Pennsylvania",5784.0
2021,"Dicksonville, Pennsylvania",737.0
2021,"Dillsburg, Pennsylvania",2596.0
2021,"Donaldson, Pennsylvania",208.0
2021,"Donegal, Pennsylvania",192.0
2021,"Donora, Pennsylvania",4506.0
2021,"Dormont, Pennsylvania",8353.0
2021,"Dorneyville, Pennsylvania",4206.0
2021,"Douglassville, Pennsylvania",810.0
2021,"Dover, Pennsylvania",2086.0
2021,"Downingtown, Pennsylvania",7947.0
2021,"Doylestown, Pennsylvania",8262.0
2021,"Dravosburg, Pennsylvania",1705.0
2021,"Drexel Hill, Pennsylvania",28002.0
2021,"Driftwood, Pennsylvania",23.0
2021,"Dry Tavern, Pennsylvania",635.0
2021,"Dryville, Pennsylvania",205.0
2021,"Dublin, Pennsylvania",2058.0
2021,"DuBois, Pennsylvania",7401.0
2021,"Duboistown, Pennsylvania",1113.0
2021,"Dudley, Pennsylvania",229.0
2021,"Dunbar, Pennsylvania",1120.0
2021,"Duncannon, Pennsylvania",1500.0
2021,"Duncansville, Pennsylvania",1153.0
2021,"Dunlevy, Pennsylvania",429.0
2021,"Dunlo, Pennsylvania",214.0
2021,"Dunmore, Pennsylvania",12997.0
2021,"Dunnstown, Pennsylvania",1647.0
2021,"Dupont, Pennsylvania",2689.0
2021,"Duquesne, Pennsylvania",5432.0
2021,"Duryea, Pennsylvania",4887.0
2021,"Dushore, Pennsylvania",632.0
2021,"Eagle Lake, Pennsylvania",-7.0
2021,"Eagles Mere, Pennsylvania",180.0
2021,"Eagleview, Pennsylvania",1695.0
2021,"Eagleville (Centre County), Pennsylvania",605.0
2021,"Eagleville (Montgomery County), Pennsylvania",5308.0
2021,"Earlston, Pennsylvania",1042.0
2021,"East Bangor, Pennsylvania",877.0
2021,"East Berlin, Pennsylvania",1649.0
2021,"East Berwick, Pennsylvania",2358.0
2021,"East Brady, Pennsylvania",859.0
2021,"East Butler, Pennsylvania",790.0
2021,"East Conemaugh, Pennsylvania",892.0
2021,"East Earl, Pennsylvania",1106.0
2021,"East Freedom, Pennsylvania",1050.0
2021,"East Greenville, Pennsylvania",2952.0
2021,"East Lansdowne, Pennsylvania",2684.0
2021,"Eastlawn Gardens, Pennsylvania",3424.0
2021,"East McKeesport, Pennsylvania",1962.0
2021,"Easton, Pennsylvania",27154.0
2021,"East Petersburg, Pennsylvania",4522.0
2021,"East Pittsburgh, Pennsylvania",1611.0
2021,"East Prospect, Pennsylvania",1142.0
2021,"East Rochester, Pennsylvania",435.0
2021,"East Rutherford, Pennsylvania",4.0
2021,"East Salem, Pennsylvania",254.0
2021,"East Side, Pennsylvania",248.0
2021,"East Stroudsburg, Pennsylvania",10299.0
2021,"East Uniontown, Pennsylvania",2504.0
2021,"Eastvale, Pennsylvania",256.0
2021,"East Vandergrift, Pennsylvania",874.0
2021,"East Washington, Pennsylvania",1972.0
2021,"East York, Pennsylvania",8095.0
2021,"Eau Claire, Pennsylvania",363.0
2021,"Ebensburg, Pennsylvania",3118.0
2021,"Economy, Pennsylvania",9317.0
2021,"Eddington, Pennsylvania",1978.0
2021,"Eddystone, Pennsylvania",2624.0
2021,"Edenborn, Pennsylvania",279.0
2021,"Edenburg, Pennsylvania",822.0
2021,"Edgewood, Pennsylvania",2754.0
2021,"Edgeworth, Pennsylvania",1653.0
2021,"Edie, Pennsylvania",34.0
2021,"Edinboro, Pennsylvania",5834.0
2021,"Edwardsville, Pennsylvania",4709.0
2021,"Effort, Pennsylvania",2499.0
2021,"Egypt, Pennsylvania",2162.0
2021,"Ehrenfeld, Pennsylvania",178.0
2021,"Eighty Four, Pennsylvania",472.0
2021,"Elco, Pennsylvania",300.0
2021,"Elderton, Pennsylvania",359.0
2021,"Eldred, Pennsylvania",497.0
2021,"Elgin, Pennsylvania",154.0
2021,"Elim, Pennsylvania",3217.0
2021,"Elizabeth, Pennsylvania",1427.0
2021,"Elizabethtown, Pennsylvania",11499.0
2021,"Elizabethville, Pennsylvania",1700.0
2021,"Elkland, Pennsylvania",1724.0
2021,"Ellport, Pennsylvania",921.0
2021,"Ellsworth, Pennsylvania",555.0
2021,"Ellwood City, Pennsylvania",7724.0
2021,"Elrama, Pennsylvania",378.0
2021,"Elverson, Pennsylvania",1444.0
2021,"Elysburg, Pennsylvania",1709.0
2021,"Emerald Lakes, Pennsylvania",4191.0
2021,"Emigsville, Pennsylvania",3311.0
2021,"Emlenton, Pennsylvania",666.0
2021,"Emmaus, Pennsylvania",11418.0
2021,"Emporium, Pennsylvania",1878.0
2021,"Emsworth, Pennsylvania",2477.0
2021,"Englewood, Pennsylvania",508.0
2021,"Enhaut, Pennsylvania",1134.0
2021,"Enlow, Pennsylvania",1294.0
2021,"Enola, Pennsylvania",6368.0
2021,"Enon Valley, Pennsylvania",370.0
2021,"Ephrata, Pennsylvania",13957.0
2021,"Erie, Pennsylvania",97064.0
2021,"Ernest, Pennsylvania",545.0
2021,"Espy, Pennsylvania",1677.0
2021,"Etna, Pennsylvania",3334.0
2021,"Evansburg, Pennsylvania",2451.0
2021,"Evans City, Pennsylvania",1755.0
2021,"Everett, Pennsylvania",1920.0
2021,"Everson, Pennsylvania",772.0
2021,"Exeter, Pennsylvania",5549.0
2021,"Export, Pennsylvania",865.0
2021,"Exton, Pennsylvania",5423.0
2021,"Eyers Grove, Pennsylvania",69.0
2021,"Factoryville, Pennsylvania",1230.0
2021,"Fairchance, Pennsylvania",2045.0
2021,"Fairdale, Pennsylvania",2134.0
2021,"Fairfield, Pennsylvania",523.0
2021,"Fairhope, Pennsylvania",1194.0
2021,"Fairless Hills, Pennsylvania",8460.0
2021,"Fairview, Pennsylvania",1615.0
2021,"Fairview-Ferndale, Pennsylvania",1976.0
2021,"Falls Creek, Pennsylvania",1032.0
2021,"Fallston, Pennsylvania",178.0
2021,"Falmouth, Pennsylvania",443.0
2021,"Farmersville, Pennsylvania",764.0
2021,"Farmington, Pennsylvania",1008.0
2021,"Farrell, Pennsylvania",4500.0
2021,"Fawn Grove, Pennsylvania",415.0
2021,"Fawn Lake Forest, Pennsylvania",333.0
2021,"Faxon, Pennsylvania",1234.0
2021,"Fayette City, Pennsylvania",587.0
2021,"Fayetteville, Pennsylvania",3008.0
2021,"Feasterville, Pennsylvania",2919.0
2021,"Fellsburg, Pennsylvania",1202.0
2021,"Felton, Pennsylvania",602.0
2021,"Ferndale, Pennsylvania",1500.0
2021,"Fernville, Pennsylvania",435.0
2021,"Fernway, Pennsylvania",10533.0
2021,"Finleyville, Pennsylvania",293.0
2021,"Fivepointville, Pennsylvania",1489.0
2021,"Fleetwood, Pennsylvania",4074.0
2021,"Flemington, Pennsylvania",1400.0
2021,"Flora Dale, Pennsylvania",30.0
2021,"Flourtown, Pennsylvania",4536.0
2021,"Flying Hills, Pennsylvania",2150.0
2021,"Folcroft, Pennsylvania",6618.0
2021,"Folsom, Pennsylvania",8755.0
2021,"Foot of Ten, Pennsylvania",583.0
2021,"Force, Pennsylvania",181.0
2021,"Ford City, Pennsylvania",2766.0
2021,"Ford Cliff, Pennsylvania",481.0
2021,"Forest City, Pennsylvania",2248.0
2021,"Forest Hills, Pennsylvania",6364.0
2021,"Forestville, Pennsylvania",503.0
2021,"Forksville, Pennsylvania",163.0
2021,"Fort Indiantown Gap, Pennsylvania",100.0
2021,"Fort Loudon, Pennsylvania",753.0
2021,"Fort Washington, Pennsylvania",5836.0
2021,"Forty Fort, Pennsylvania",4061.0
2021,"Foster Brook, Pennsylvania",845.0
2021,"Foundryville, Pennsylvania",31.0
2021,"Fountain Hill, Pennsylvania",4693.0
2021,"Fountain Springs, Pennsylvania",382.0
2021,"Foxburg, Pennsylvania",144.0
2021,"Fox Chapel, Pennsylvania",5240.0
2021,"Fox Chase, Pennsylvania",1623.0
2021,"Fox Run, Pennsylvania",4238.0
2021,"Frackville, Pennsylvania",3597.0
2021,"Frankfort Springs, Pennsylvania",121.0
2021,"Franklin, Pennsylvania",3104.0
2021,"Franklin Park, Pennsylvania",15037.0
2021,"Franklintown, Pennsylvania",467.0
2021,"Fredericksburg (Crawford County), Pennsylvania",1108.0
2021,"Fredericksburg (Lebanon County), Pennsylvania",1797.0
2021,"Fredericktown, Pennsylvania",565.0
2021,"Fredonia, Pennsylvania",456.0
2021,"Freeburg, Pennsylvania",647.0
2021,"Freedom, Pennsylvania",1569.0
2021,"Freeland, Pennsylvania",3426.0
2021,"Freemansburg, Pennsylvania",2651.0
2021,"Freeport, Pennsylvania",1800.0
2021,"Friedens, Pennsylvania",1689.0
2021,"Friedensburg, Pennsylvania",969.0
2021,"Friendsville, Pennsylvania",119.0
2021,"Frizzleburg, Pennsylvania",424.0
2021,"Frystown, Pennsylvania",312.0
2021,"Fullerton, Pennsylvania",15789.0
2021,"Galeton, Pennsylvania",1006.0
2021,"Gallitzin, Pennsylvania",1460.0
2021,"Gap, Pennsylvania",2679.0
2021,"Garden View, Pennsylvania",2902.0
2021,"Gardners, Pennsylvania",164.0
2021,"Garrett, Pennsylvania",427.0
2021,"Gastonville, Pennsylvania",2646.0
2021,"Geistown, Pennsylvania",2342.0
2021,"Geneva, Pennsylvania",143.0
2021,"Georgetown, Pennsylvania",155.0
2021,"Georgetown (Lancaster County), Pennsylvania",1240.0
2021,"Georgetown (Luzerne County), Pennsylvania",1883.0
2021,"Gettysburg, Pennsylvania",7638.0
2021,"Gibraltar, Pennsylvania",674.0
2021,"Gibsonia, Pennsylvania",2151.0
2021,"Gilberton, Pennsylvania",760.0
2021,"Gilbertsville, Pennsylvania",5786.0
2021,"Girard, Pennsylvania",2966.0
2021,"Girardville, Pennsylvania",1339.0
2021,"Glasgow, Pennsylvania",133.0
2021,"Glassport, Pennsylvania",4353.0
2021,"Glenburn, Pennsylvania",883.0
2021,"Glen Campbell, Pennsylvania",252.0
2021,"Glendon, Pennsylvania",528.0
2021,"Glenfield, Pennsylvania",233.0
2021,"Glen Hope, Pennsylvania",160.0
2021,"Glen Lyon, Pennsylvania",1624.0
2021,"Glenolden, Pennsylvania",7148.0
2021,"Glen Osborne, Pennsylvania",607.0
2021,"Glen Rock, Pennsylvania",2036.0
2021,"Glenshaw, Pennsylvania",8621.0
2021,"Glenside, Pennsylvania",7885.0
2021,"Gold Key Lake, Pennsylvania",1299.0
2021,"Goldsboro, Pennsylvania",1261.0
2021,"Goodville, Pennsylvania",989.0
2021,"Gordon, Pennsylvania",839.0
2021,"Gordonville, Pennsylvania",507.0
2021,"Gouglersville, Pennsylvania",590.0
2021,"Gouldsboro, Pennsylvania",742.0
2021,"Graceton, Pennsylvania",-37.0
2021,"Grampian, Pennsylvania",443.0
2021,"Grantley, Pennsylvania",4103.0
2021,"Granville, Pennsylvania",247.0
2021,"Grapeville, Pennsylvania",415.0
2021,"Grassflat, Pennsylvania",867.0
2021,"Gratz, Pennsylvania",841.0
2021,"Grazierville, Pennsylvania",666.0
2021,"Great Bend, Pennsylvania",894.0
2021,"Greencastle, Pennsylvania",4052.0
2021,"Greenfields, Pennsylvania",993.0
2021,"Green Hills, Pennsylvania",35.0
2021,"Green Lane, Pennsylvania",455.0
2021,"Greenock, Pennsylvania",1901.0
2021,"Greensboro, Pennsylvania",313.0
2021,"Greensburg, Pennsylvania",14142.0
2021,"Greens Landing, Pennsylvania",927.0
2021,"Green Tree, Pennsylvania",5035.0
2021,"Greenville, Pennsylvania",5446.0
2021,"Greenwood, Pennsylvania",2154.0
2021,"Grier City, Pennsylvania",436.0
2021,"Grill, Pennsylvania",1893.0
2021,"Grindstone, Pennsylvania",345.0
2021,"Grove City, Pennsylvania",7952.0
2021,"Guilford, Pennsylvania",3067.0
2021,"Guys Mills, Pennsylvania",83.0
2021,"Halfway House, Pennsylvania",2565.0
2021,"Halifax, Pennsylvania",1159.0
2021,"Hallam, Pennsylvania",2717.0
2021,"Hallstead, Pennsylvania",1001.0
2021,"Hamburg, Pennsylvania",4382.0
2021,"Hampton, Pennsylvania",879.0
2021,"Hannasville, Pennsylvania",190.0
2021,"Hanover, Pennsylvania",15655.0
2021,"Harleigh, Pennsylvania",1421.0
2021,"Harleysville, Pennsylvania",9570.0
2021,"Harmonsburg, Pennsylvania",434.0
2021,"Harmony, Pennsylvania",1038.0
2021,"Harrisburg, Pennsylvania",49131.0
2021,"Harrison City, Pennsylvania",74.0
2021,"Harrisville, Pennsylvania",937.0
2021,"Hartleton, Pennsylvania",252.0
2021,"Hartstown, Pennsylvania",204.0
2021,"Harveys Lake, Pennsylvania",2774.0
2021,"Harwick, Pennsylvania",877.0
2021,"Hasson Heights, Pennsylvania",1668.0
2021,"Hastings, Pennsylvania",1158.0
2021,"Hatboro, Pennsylvania",7483.0
2021,"Hatfield, Pennsylvania",3387.0
2021,"Haverford College, Pennsylvania",1304.0
2021,"Hawk Run, Pennsylvania",678.0
2021,"Hawley, Pennsylvania",1400.0
